order_copo,family_copo,genus_copo,taxon_name,collector_number,latitude_decimal,longitude_decimal,collection_date_verbatim
Saxifragales,Saxifragaceae,Saxifraga,Saxifraga granulata,MC9154,51.4834,-0.291,2021-04-19
Saxifragales,Saxifragaceae,Saxifraga,Saxifraga granulata,MC9154,51.4834,-0.291,2021-04-19
Saxifragales,Saxifragaceae,Saxifraga,Saxifraga granulata,MC9154,51.4834,-0.291,2021-04-19
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Fagales,Betulaceae,Carpinus,Carpinus betulus,MC9157,51.4476,-0.299,2021-04-27
Rosales,Rosaceae,Crataegus,Crataegus laevigata,MC9159,51.7747,-1.3329,2021-05-05
Rosales,Rosaceae,Crataegus,Crataegus laevigata,MC9159,51.7747,-1.3329,2021-05-05
Rosales,Rosaceae,Crataegus,Crataegus laevigata,MC9159,51.7747,-1.3329,2021-05-05
Rosales,Rosaceae,Crataegus,Crataegus laevigata,MC9159,51.7747,-1.3329,2021-05-05
Dipsacales,Adoxaceae,Viburnum,Viburnum lantana,MC9160,51.7706,-1.3385,2021-05-05
Dipsacales,Adoxaceae,Viburnum,Viburnum lantana,MC9160,51.7706,-1.3385,2021-05-05
Dipsacales,Adoxaceae,Viburnum,Viburnum lantana,MC9160,51.7706,-1.3385,2021-05-05
Dipsacales,Adoxaceae,Viburnum,Viburnum lantana,MC9160,51.7706,-1.3385,2021-05-05
Rosales,Rhamnaceae,Rhamnus,Rhamnus cathartica,MC9163,51.7689,-1.3389,2021-05-05
Rosales,Rhamnaceae,Rhamnus,Rhamnus cathartica,MC9163,51.7689,-1.3389,2021-05-05
Rosales,Rhamnaceae,Rhamnus,Rhamnus cathartica,MC9163,51.7689,-1.3389,2021-05-05
Rosales,Rhamnaceae,Rhamnus,Rhamnus cathartica,MC9163,51.7689,-1.3389,2021-05-05
Gentianales,Rubiaceae,Cruciata,Cruciata laevipes,MC9164,51.7689,-1.3389,2021-05-05
Gentianales,Rubiaceae,Cruciata,Cruciata laevipes,MC9164,51.7689,-1.3389,2021-05-05
Gentianales,Rubiaceae,Cruciata,Cruciata laevipes,MC9164,51.7689,-1.3389,2021-05-05
Gentianales,Rubiaceae,Cruciata,Cruciata laevipes,MC9164,51.7689,-1.3389,2021-05-05
Malvales,Thymelaeaceae,Daphne,Daphne laureola,MC9165,51.7689,-1.3389,2021-05-05
Malvales,Thymelaeaceae,Daphne,Daphne laureola,MC9165,51.7689,-1.3389,2021-05-05
Malvales,Thymelaeaceae,Daphne,Daphne laureola,MC9165,51.7689,-1.3389,2021-05-05
Malvales,Thymelaeaceae,Daphne,Daphne laureola,MC9165,51.7689,-1.3389,2021-05-05
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,MC9167,51.7659,-1.311,2021-05-05
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,MC9167,51.7659,-1.311,2021-05-05
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,MC9167,51.7659,-1.311,2021-05-05
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,MC9167,51.7659,-1.311,2021-05-05
Fagales,Fagaceae,Fagus,Fagus sylvatica,MC9171,51.7718,-1.3376,2021-05-05
Fagales,Fagaceae,Fagus,Fagus sylvatica,MC9171,51.7718,-1.3376,2021-05-05
Fagales,Fagaceae,Fagus,Fagus sylvatica,MC9171,51.7718,-1.3376,2021-05-05
Fagales,Fagaceae,Fagus,Fagus sylvatica,MC9171,51.7718,-1.3376,2021-05-05
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene dioica,MC9172,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Caryophyllales,Caryophyllaceae,Silene,Silene latifolia,MC9173,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,MC9174,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Rosales,Rosaceae,Crataegus,Crataegus monogyna,MC9175,51.447,-0.2989,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,MC9177,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Lamiales,Lamiaceae,Salvia,Salvia verbenaca,MC9178,51.4324,-0.3253,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Boraginales,Boraginaceae,Myosotis,Myosotis sylvatica,MC9179,51.4265,-0.3006,2021-05-10
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium oppositifolium,MC9180,52.072916,-4.301634,2021-05-10
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium oppositifolium,MC9180,52.072916,-4.301634,2021-05-10
Fabales,Fabaceae,Vicia,Vicia sativa,MC9182,51.4293,-0.3072,2021-05-17
Fabales,Fabaceae,Vicia,Vicia sativa,MC9182,51.4293,-0.3072,2021-05-17
Fabales,Fabaceae,Vicia,Vicia sativa,MC9182,51.4293,-0.3072,2021-05-17
Fabales,Fabaceae,Vicia,Vicia sativa,MC9182,51.4293,-0.3072,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium dissectum,MC9183,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Dipsacales,Caprifoliaceae,Knautia,Knautia arvensis,MC9184,51.447,-0.2989,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,MC9185,51.4467,-0.3112,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Brassicales,Brassicaceae,Lepidium,Lepidium draba,MC9186,51.4376,-0.3228,2021-05-17
Fabales,Fabaceae,Trifolium,Trifolium pratense,MC9187,51.4376,-0.3228,2021-05-17
Fabales,Fabaceae,Trifolium,Trifolium pratense,MC9187,51.4376,-0.3228,2021-05-17
Fabales,Fabaceae,Trifolium,Trifolium pratense,MC9187,51.4376,-0.3228,2021-05-17
Fabales,Fabaceae,Trifolium,Trifolium pratense,MC9187,51.4376,-0.3228,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Lamiales,Lamiaceae,Lamium,Lamium amplexicaule,MC9189,51.472,-0.2983,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Caryophyllales,Montiaceae,Claytonia,Claytonia perfoliata,MC9190,51.474,-0.2972,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Geraniales,Geraniaceae,Geranium,Geranium lucidum,MC9191,51.4822,-0.2979,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Ulmaceae,Ulmus,Ulmus minor,MC9192,51.4809,-0.2981,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus anglica,MC9193,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus anglica,MC9193,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus anglica,MC9193,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus anglica,MC9193,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus aria,MC9194,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus aria,MC9194,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus aria,MC9194,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus aria,MC9194,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus rupicola,MC9195,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus rupicola,MC9195,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus rupicola,MC9195,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus rupicola,MC9195,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus devoniensis,MC9196,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus devoniensis,MC9196,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus devoniensis,MC9196,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Sorbus,Sorbus devoniensis,MC9196,51.4716,-0.298,2021-05-17
Rosales,Rosaceae,Malus,Malus domestica,FB07439890,52.1936,0.1273,2021-05-04
Rosales,Rosaceae,Malus,Malus domestica,FB07440007,52.1936,0.1273,2021-05-04
Rosales,Rosaceae,Malus,Malus domestica,FB07439877,52.1936,0.1273,2021-05-14
Rosales,Rosaceae,Malus,Malus sylvestris,DMR19,56.343794,-4.7078054,2021-05-25
Rosales,Rosaceae,Malus,Malus sylvestris,DMR19,56.343794,-4.7078054,2021-05-25
Rosales,Rosaceae,Malus,Malus sylvestris,DMR19,56.343794,-4.7078054,2021-05-25
Rosales,Rosaceae,Malus,Malus sylvestris,DMR19,56.343794,-4.7078054,2021-05-25
Rosales,Rosaceae,Malus,Malus sylvestris,DMR19,56.343794,-4.7078054,2021-05-25
Rosales,Rosaceae,Malus,Malus domestica,Brown snout,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Brown snout,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Brown snout,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Brown snout,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Brown snout,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Brown snout,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Bardsey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Bardsey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Bardsey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Bardsey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Bardsey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Bardsey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Breakwells seedling,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Breakwells seedling,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Breakwells seedling,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Breakwells seedling,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Kingston Black,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Kingston Black,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Kingston Black,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Kingston Black,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Blenheim Orange,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Blenheim Orange,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Blenheim Orange,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Blenheim Orange,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Worcester Pearman,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Worcester Pearman,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Worcester Pearman,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Worcester Pearman,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Harvey,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Asmeads Kernel,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Asmeads Kernel,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Asmeads Kernel,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Asmeads Kernel,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Breakwells seedling,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Breakwells seedling,51.309788,-0.47617,2021-05-12
Rosales,Rosaceae,Malus,Malus domestica,Decio,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Decio,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Decio,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Decio,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus x robusta,Robusta-5,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus x robusta,Robusta-5,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus x robusta,Robusta-5,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus x robusta,Robusta-5,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Fiesta,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Fiesta,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Fiesta,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Fiesta,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Park Farm Pippin,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Park Farm Pippin,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Park Farm Pippin,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,Park Farm Pippin,51.2859,0.4533,2021-05-24
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD01,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD02,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD03,55.966667,-3.211389,2021-04-16
Rosales,Rosaceae,Malus,Malus domestica,AD04,55.966667,-3.211389,2021-05-04
Rosales,Rosaceae,Malus,Malus domestica,AD04,55.966667,-3.211389,2021-05-04
Rosales,Rosaceae,Malus,Malus domestica,AD04,55.966667,-3.211389,2021-05-04
